,ID,Name,Sex,Height,Weight,Team,Year,Sport
202542,101726,Carolina Rodrguez Gutirrez,F,163.0,58.0,Mexico,2016,Cycling
202544,101727,Carolina Rodrguez Ballesteros,F,164.0,49.0,Spain,2012,Rhythmic Gymnastics
202545,101727,Carolina Rodrguez Ballesteros,F,164.0,49.0,Spain,2016,Rhythmic Gymnastics
202554,101734,Dborah Lizeth Rodrguez Guelmo,F,175.0,61.0,Uruguay,2012,Athletics
202555,101734,Dborah Lizeth Rodrguez Guelmo,F,175.0,61.0,Uruguay,2016,Athletics
202556,101735,Diego Martn Rodrguez Berrini,M,177.0,74.0,Uruguay,2012,Football
202575,101744,Elvismar Nicanor Rodrguez Ruiz,F,178.0,70.0,Venezuela,2016,Judo
202580,101747,Erick Rodrguez Lezcano,M,173.0,59.0,Nicaragua,2016,Athletics
202629,101776,Jackson Jess Rodrguez Ortz,M,168.0,58.0,Venezuela,2012,Cycling
202631,101778,Javier Rodrguez Segovia,M,175.0,70.0,Mexico,2012,Shooting
202643,101779,Jennifer Jill Rodriguez,F,162.0,58.0,United States,2010,Speed Skating
202650,101783,Joaquim Rodrguez Oliver,M,169.0,59.0,Spain,2016,Cycling
202653,101785,John dison Rodrguez Quevedo,M,205.0,102.0,Colombia,2016,Fencing
202684,101798,Jos Luis Rodrguez Aguilar,M,180.0,75.0,Chile,2016,Cycling
202690,101802,Juan Ignacio Rodrguez Libana,M,185.0,83.0,Spain,2016,Archery
202699,101806,Juan Miguel Rodrguez Martnez,M,183.0,86.0,Cuba,2016,Shooting
202701,101808,Katherine Julissa Rodrguez Peguero,F,186.0,75.0,Dominican Republic,2016,Taekwondo
202703,101810,Leonor Rodrguez Manso,F,180.0,72.0,Spain,2016,Basketball
202706,101813,Ana Macarena Rodrguez Prez,F,155.0,53.0,Argentina,2012,Hockey
202708,101815,Marco Antonio Rodrguez Pardo,M,180.0,66.0,Bolivia,2016,Athletics
202718,101819,Marina de la Caridad Rodrguez Mitjan,F,155.0,63.0,Cuba,2016,Weightlifting
202735,101829,Misael Uziel Rodrguez Olivas,M,178.0,75.0,Mexico,2016,Boxing
202739,101830,Natalia Rodrguez Martnez,F,164.0,49.0,Spain,2012,Athletics
202753,101841,Rafith Rodrguez Lleneres,M,190.0,75.0,Colombia,2012,Athletics
202754,101841,Rafith Rodrguez Lleneres,M,190.0,75.0,Colombia,2016,Athletics
202755,101842,Raiber Jos Rodrguez Orozco,M,168.0,69.0,Venezuela,2016,Wrestling
202764,101846,Ricardo Ivan Rodriguez Araya,M,180.0,78.0,Switzerland,2012,Football
202768,101850,Rosa Andrena Rodrguez Pargas,F,178.0,88.0,Venezuela,2012,Athletics
202769,101850,Rosa Andrena Rodrguez Pargas,F,178.0,88.0,Venezuela,2016,Athletics
202774,101854,Sergio Rodrguez Gmez,M,191.0,80.0,Spain,2012,Basketball
202775,101854,Sergio Rodrguez Gmez,M,191.0,80.0,Spain,2016,Basketball
202777,101855,Sophie Rodriguez,F,168.0,57.0,France,2010,Snowboarding
202778,101855,Sophie Rodriguez,F,168.0,57.0,France,2014,Snowboarding
202784,101859,Vctor Julio Rodrguez Villavicencio,M,167.0,56.0,Venezuela,2016,Boxing
202789,101863,Yorgelis Rodrguez Garca,F,173.0,62.0,Cuba,2016,Athletics
202792,101866,Zurie Rodrguez Snchez,F,154.0,49.0,Spain,2012,Triathlon
202799,101871,James Rodwell,M,195.0,105.0,Great Britain,2016,Rugby Sevens
202810,101878,"Joseph Peter ""Joe"" Roebuck",M,188.0,80.0,Great Britain,2012,Swimming
202827,101887,Jurgen Roelandts,M,185.0,77.0,Belgium,2012,Cycling
202833,101889,Boudewijn Rell,M,195.0,100.0,Netherlands,2016,Rowing
202838,101894,Alex Roelse,M,204.0,115.0,United States,2016,Water Polo
202872,101907,Niklas Roest,M,175.0,80.0,Norway,2014,Ice Hockey
202956,101924,Markus Antonius Rogan,M,195.0,93.0,Austria,2012,Swimming
202962,101929,Rok Rogelj,M,181.0,85.0,Slovenia,2010,Snowboarding
202963,101930,pela Rogelj,F,164.0,55.0,Slovenia,2014,Ski Jumping
202990,101945,Brittany Rogers,F,157.0,46.0,Canada,2012,Gymnastics
202993,101945,Brittany Rogers,F,157.0,46.0,Canada,2016,Gymnastics
203000,101948,Chloe Naomi Rogers,F,161.0,57.0,Great Britain,2012,Hockey
203004,101950,Emily Mei Ling Rogers,F,163.0,52.0,Australia,2016,Synchronized Swimming
203016,101954,Jason Aliston Rogers,M,173.0,69.0,Saint Kitts and Nevis,2012,Athletics
203018,101954,Jason Aliston Rogers,M,173.0,69.0,Saint Kitts and Nevis,2016,Athletics
203031,101960,Michael Rogers,M,185.0,74.0,Australia,2012,Cycling
203061,101972,Todd Jonathan Rogers,M,188.0,89.0,United States-2,2012,Beach Volleyball
203080,101985,Radoslav Rogina,M,186.0,68.0,Croatia,2012,Cycling
203081,101986,Primo Rogli,M,177.0,66.0,Slovenia,2016,Cycling
203102,101997,Stepan Valeryevich Rogovtsov,M,174.0,58.0,Belarus,2012,Athletics
203103,101997,Stepan Valeryevich Rogovtsov,M,174.0,58.0,Belarus,2016,Athletics
203106,101998,Anna Rogowska,F,171.0,55.0,Poland,2012,Athletics
203116,102005,Solveig Rogstad,F,175.0,60.0,Norway,2010,Biathlon
203134,102010,Xavier Charles Ren Rohart,M,188.0,100.0,France,2012,Sailing
203136,102011,Shauna L. Rohbock,F,173.0,75.0,United States-1,2010,Bobsleigh
203140,102014,Julia Rohde (-Schwarzbach),F,155.0,56.0,Germany,2012,Weightlifting
203161,102024,Thomas Rhler,M,192.0,92.0,Germany,2016,Athletics
203172,102031,Mara Clara Rohner,F,170.0,59.0,Argentina,2012,Rowing
203216,102045,Verena Rohrer,F,169.0,57.0,Switzerland,2014,Snowboarding
203274,102059,Bertrand Roin,M,198.0,99.0,Qatar,2016,Handball
203280,102064,Anderson David Rojas Mina,M,180.0,64.0,Ecuador,2012,Boxing
203282,102066,Arturo Bruno Rojas da Silva,M,183.0,67.0,Bolivia,2012,Athletics
203283,102067,Brenda Rojas,F,166.0,64.0,Argentina,2016,Canoeing
203294,102074,Javier Rojas,M,172.0,83.0,Argentina,2016,Rugby Sevens
203300,102078,Jos Joaqun Rojas Gil,M,178.0,76.0,Spain,2012,Cycling
203315,102089,Yulimar del Valle Rojas Rodrguez,F,192.0,72.0,Venezuela,2016,Athletics
203323,102094,Jean-Julien Rojer,M,184.0,83.0,Netherlands,2012,Tennis
203324,102094,Jean-Julien Rojer,M,184.0,83.0,Netherlands,2016,Tennis
203332,102096,Johan Alfons Thomas Rjler,M,183.0,82.0,Sweden,2010,Speed Skating
203337,102098,Imanol Rojo,M,178.0,70.0,Spain,2014,Cross Country Skiing
203350,102103,Monica Rokhman,F,173.0,56.0,United States,2016,Rhythmic Gymnastics
203357,102106,Anna Natalia Rokita,F,173.0,63.0,Austria,2010,Speed Skating
203359,102106,Anna Natalia Rokita,F,173.0,63.0,Austria,2014,Speed Skating
203364,102110,Asena Rokomarama,F,160.0,58.0,Fiji,2016,Rugby Sevens
203393,102116,Lestrod Roland,M,165.0,54.0,Saint Kitts and Nevis,2012,Athletics
203417,102130,Weimar Alfonso Roldn Ortz,M,175.0,65.0,Colombia,2012,Cycling
203419,102132,Cindy Roleder,F,178.0,70.0,Germany,2012,Athletics
203420,102132,Cindy Roleder,F,178.0,70.0,Germany,2016,Athletics
203433,102137,Fridolina Rolf,F,178.0,74.0,Sweden,2016,Football
203446,102141,Germn Alexis Roln Fernndez,M,186.0,75.0,Uruguay,2012,Football
203447,102142,Tom Rolinek,M,177.0,83.0,Czech Republic,2010,Ice Hockey
203465,102149,Andrea Rolla,M,193.0,80.0,Italy,2012,Swimming
203491,102157,Kevin Rolland,M,178.0,65.0,France,2014,Freestyle Skiing
203495,102159,Marion Rolland,F,167.0,77.0,France,2010,Alpine Skiing
203502,102165,Jamial St. John Rolle,M,174.0,70.0,Bahamas,2016,Athletics
203505,102168,"Mayumi ""Mimi"" Roller",F,165.0,64.0,United States Virgin Islands,2012,Sailing
203509,102171,Jeremy Rolleston,M,178.0,98.0,Australia-2,2010,Bobsleigh
203515,102175,Brianna Rollins,F,165.0,59.0,United States,2016,Athletics
203524,102182,Annika Roloff,F,166.0,58.0,Germany,2016,Athletics
203562,102197,Elena Romagnolo,F,163.0,47.0,Italy,2012,Athletics
203567,102201,Ada Nabila Romn Arroyo,F,169.0,64.0,Mexico,2012,Archery
203569,102201,Ada Nabila Romn Arroyo,F,169.0,64.0,Mexico,2016,Archery
203590,102211,Lisa Roman,F,178.0,76.0,Canada,2016,Rowing
203591,102212,Luca Roman,M,174.0,69.0,Italy,2016,Equestrianism
203600,102216,Pietro Roman,M,178.0,72.0,Italy,2016,Equestrianism
203604,102218,Sonja Roman,F,168.0,53.0,Slovenia,2012,Athletics
203606,102220,Mykhailo Mykhailovych Romanchuk,M,190.0,82.0,Ukraine,2016,Swimming
203618,102228,Viktor Romanenkov,M,181.0,63.0,Estonia,2014,Figure Skating
203624,102230,Darlan Romani,M,187.0,90.0,Brazil,2016,Athletics
203632,102234,Samuele Romanini,M,187.0,105.0,Italy-1,2010,Bobsleigh
203633,102234,Samuele Romanini,M,187.0,105.0,Italy,2010,Bobsleigh
203634,102234,Samuele Romanini,M,187.0,105.0,Italy,2014,Bobsleigh
203638,102237,Anthony Michael Romaniw,M,180.0,74.0,Canada,2016,Athletics
203639,102238,Maria Romanjuk,F,169.0,65.0,Estonia,2016,Swimming
203675,102258,Aleksandra Valeryevna Romanova,F,168.0,58.0,Kazakhstan,2016,Athletics
203678,102260,Yana Sergeyevna Romanova,F,166.0,61.0,Russia,2010,Biathlon
203679,102260,Yana Sergeyevna Romanova,F,166.0,61.0,Russia,2014,Biathlon
203699,102270,Yevgeniya Sergeyevna Romanyuta,F,166.0,60.0,Russia,2012,Cycling
203700,102271,Andreas Romar,M,190.0,91.0,Finland,2010,Alpine Skiing
203710,102276,Svetlana Alekseyevna Romashina,F,173.0,57.0,Russia,2012,Synchronized Swimming
203712,102276,Svetlana Alekseyevna Romashina,F,173.0,57.0,Russia,2016,Synchronized Swimming
203719,102279,Aleksey Gennadyevich Romashov,M,175.0,64.0,Russia,2014,Ski Jumping
203741,102289,Jarred Daniel Rome,M,193.0,136.0,United States,2012,Athletics
203790,102314,Isabel Cristina Romero Benitez,F,161.0,62.0,Colombia,2016,Rugby Sevens
203798,102318,Juan Francisco Romero Calabria,M,187.0,90.0,Uruguay,2012,Judo
203800,102320,Juan Pablo Romero Marn,M,179.0,69.0,Mexico,2016,Boxing
203801,102321,Leticia Romero Gonzlez,F,177.0,62.0,Spain,2016,Basketball
203803,102323,Lucas Daniel Romero,M,185.0,70.0,Argentina,2016,Football
203811,102329,Marisol Guadalupe Romero Rosales,F,155.0,46.0,Mexico,2012,Athletics
203812,102329,Marisol Guadalupe Romero Rosales,F,155.0,46.0,Mexico,2016,Athletics
203813,102330,Natalia del Carmen Romero Jaramillo,F,163.0,57.0,Chile,2012,Athletics
203814,102330,Natalia del Carmen Romero Jaramillo,F,163.0,57.0,Chile,2016,Athletics
203867,102349,Josep Romeu Argemi,M,175.0,77.0,Spain,2016,Hockey
203868,102350,Oriol Romeu Vidal,M,183.0,89.0,Spain,2012,Football
203883,102358,Frank Rommel,M,185.0,80.0,Germany,2010,Skeleton
203884,102358,Frank Rommel,M,185.0,80.0,Germany,2014,Skeleton
203910,102369,Rmulo Borges Monteiro,M,184.0,80.0,Brazil,2012,Football
203913,102371,Kevin Romy,M,182.0,86.0,Switzerland,2014,Ice Hockey
203917,102372,Bjrn Einar Romren,M,183.0,64.0,Norway,2010,Ski Jumping
203939,102388,Gabrielle Gonalves Roncatto,F,165.0,60.0,Brazil,2016,Swimming
203955,102396,Sigrid Rondelez,F,172.0,61.0,Belgium,2012,Sailing
203960,102398,Jackson Andre Rondinelli de Oliveira,M,163.0,62.0,Brazil,2016,Diving
203962,102400,Cindy Carolina Rondn Martnez,F,186.0,61.0,Dominican Republic,2012,Volleyball
203963,102401,Giulia Rondon,F,189.0,74.0,Italy,2012,Volleyball
203977,102411,Mikko Tapani Ronkainen,M,166.0,64.0,Finland,2010,Freestyle Skiing
204026,102432,Jilleanne Rookard,F,160.0,59.0,United States,2010,Speed Skating
204030,102432,Jilleanne Rookard,F,160.0,59.0,United States,2014,Speed Skating
204049,102439,Martyn Joseph Rooney,M,198.0,81.0,Great Britain,2012,Athletics
204051,102439,Martyn Joseph Rooney,M,198.0,81.0,Great Britain,2016,Athletics
204053,102440,Natalie Rooney,F,181.0,95.0,New Zealand,2016,Shooting
204055,102441,Sean Michael Rooney,M,206.0,100.0,United States,2012,Volleyball
204057,102443,Anna Angelica Ulrika Roos,F,158.0,58.0,Sweden,2016,Weightlifting
204076,102454,Roman Rsli,M,191.0,87.0,Switzerland,2016,Rowing
204085,102459,Maria Elisabeth Rooth,F,176.0,72.0,Sweden,2010,Ice Hockey
204089,102463,Albert Kibichii Rop,M,177.0,63.0,Bahrain,2016,Athletics
204098,102466,Christine Roper,F,188.0,90.0,Canada,2016,Rowing
204100,102468,Miryam Roper (-Yearwood),F,165.0,59.0,Germany,2012,Judo
204101,102468,Miryam Roper (-Yearwood),F,165.0,59.0,Germany,2016,Judo
204117,102474,Ana Maria Roqica,F,162.0,55.0,Fiji,2016,Rugby Sevens
204121,102477,Bredni Roque Mendoza,M,160.0,69.0,Mexico,2016,Weightlifting
204161,102495,Chiara Rosa,F,177.0,123.0,Italy,2012,Athletics
204162,102496,David Joo Serralheiro Rosa,M,165.0,52.0,Portugal,2012,Cycling
204163,102496,David Joo Serralheiro Rosa,M,165.0,52.0,Portugal,2016,Cycling
204164,102497,Diego Rosa,M,178.0,65.0,Italy,2016,Cycling
204175,102505,Vitria Cristina Silva Rosa,F,170.0,60.0,Brazil,2016,Athletics
204176,102506,Yarimar Rosa Adorno,F,178.0,62.0,Puerto Rico,2016,Volleyball
204192,102519,Milngela Franchesca Rosales Davila,F,160.0,55.0,Venezuela,2012,Athletics
204196,102520,Rosana dos Santos Augusto,F,173.0,64.0,Brazil,2012,Football
204207,102525,Paul Brian Rosario,M,175.0,68.0,Philippines,2012,Shooting
204234,102542,Marie-Sadio Beatrice Rosch,F,190.0,80.0,Senegal,2016,Basketball
204248,102552,"Daniel Lee ""Danny"" Rose",M,170.0,73.0,Great Britain,2012,Football
204249,102553,Deanne Rose,F,160.0,62.0,Canada,2016,Football
204288,102566,Shane Rose,M,181.0,80.0,Australia,2016,Equestrianism
204327,102581,"Adam Joseph ""AJ"" Rosen",M,188.0,80.0,Great Britain,2010,Luge
204372,102609,Robert Patrik Rosengren,M,177.0,74.0,Sweden,2012,Wrestling
204402,102621,Sean Michael Rosenthal,M,191.0,89.0,United States-1,2012,Beach Volleyball
204418,102633,Tatyana Andreyevna Roshchina-Osipova,F,171.0,56.0,Kazakhstan,2010,Cross Country Skiing
204420,102633,Tatyana Andreyevna Roshchina-Osipova,F,171.0,56.0,Kazakhstan,2014,Cross Country Skiing
204428,102637,Nikola Rosi,M,192.0,85.0,Serbia,2012,Volleyball
204437,102644,Maciej Rosiewicz,M,173.0,68.0,Georgia,2012,Athletics
204443,102650,Ak Hafiy Tajuddin Rositi,M,175.0,64.0,Brunei,2012,Athletics
204445,102652,Eva Rsken,F,165.0,70.0,Germany,2016,Shooting
204470,102662,Ilya Sergeyevich Roslyakov,M,185.0,65.0,Russia,2010,Ski Jumping
204480,102669,Luk Rosol,M,196.0,81.0,Czech Republic,2016,Tennis
204500,102673,Alicja Rosolska,F,166.0,50.0,Poland-2,2012,Tennis
204501,102674,Rafa Rosolski,M,188.0,86.0,Poland,2016,Canoeing
204502,102675,Husayn Hassan Rosowsky,M,183.0,76.0,Great Britain,2012,Fencing
204508,102679,April Elizabeth Ross,F,185.0,75.0,United States-2,2012,Beach Volleyball
204509,102679,April Elizabeth Ross,F,185.0,75.0,United States-1,2016,Beach Volleyball
204533,102696,Joshua James Ross,M,185.0,83.0,Australia,2012,Athletics
204534,102697,Kyla Briana Ross,F,157.0,45.0,United States,2012,Gymnastics
204538,102698,Laurenne Ross,F,173.0,68.0,United States,2014,Alpine Skiing
204547,102703,Nicole Ross,F,165.0,57.0,United States,2012,Fencing
204559,102706,Reuben Daniel Ross,M,175.0,73.0,Canada,2012,Diving
204576,102720,Thibault Rossard,M,193.0,85.0,France,2016,Volleyball
204603,102732,Matthieu Rosset,M,170.0,67.0,France,2012,Diving
204604,102732,Matthieu Rosset,M,170.0,67.0,France,2016,Diving
204607,102734,Gabriele Rossetti,M,176.0,65.0,Italy,2016,Shooting
204634,102749,Eugenio Rossi,M,192.0,75.0,San Marino,2016,Athletics
204647,102758,Jessica Rossi,F,168.0,59.0,Italy,2012,Shooting
204648,102758,Jessica Rossi,F,168.0,59.0,Italy,2016,Shooting
204653,102762,Lucas Rafael Rossi,M,188.0,88.0,Argentina,2012,Hockey
204654,102762,Lucas Rafael Rossi,M,188.0,88.0,Argentina,2016,Hockey
204666,102769,Sebastin Maximiliano Rossi,M,175.0,77.0,Argentina,2012,Canoeing
204667,102769,Sebastin Maximiliano Rossi,M,175.0,77.0,Argentina,2016,Canoeing
204684,102779,Salvatore Rossini,M,185.0,82.0,Italy,2016,Volleyball
204686,102781,Desiree Rossit,F,181.0,53.0,Italy,2016,Athletics
204687,102782,Jack Rossiter,M,171.0,70.0,Australia,2016,Shooting
204688,102783,Jan Rossiter,M,183.0,76.0,Ireland,2014,Cross Country Skiing
204705,102790,Brian Rosso,M,184.0,84.0,Argentina,2016,Rowing
204706,102791,Cristian Alberto Rosso,M,185.0,85.0,Argentina,2012,Rowing
204724,102802,Ernst Adriaan Rost-Onnes,M,184.0,76.0,Brazil,2016,Hockey
204728,102805,Kianoush Rostami,M,177.0,85.0,Iran,2012,Weightlifting
204729,102805,Kianoush Rostami,M,177.0,85.0,Iran,2016,Weightlifting
204740,102810,Marta Rostoburova,F,163.0,56.0,Uzbekistan,2016,Rhythmic Gymnastics
204744,102812,Yasmine Mohmed Abdulmagid Rostom,F,162.0,45.0,Egypt,2012,Rhythmic Gymnastics
204793,102828,Alina Rotaru,F,175.0,57.0,Romania,2016,Athletics
204819,102836,Denise Roth,F,164.0,60.0,Germany,2014,Speed Skating
204857,102858,Snke Rothenberger,M,193.0,73.0,Germany,2016,Equestrianism
204895,102874,Viktor Rthlin,M,172.0,60.0,Switzerland,2012,Athletics
204912,102886,Abraham Kipchirchir Rotich,M,183.0,65.0,Bahrain,2016,Athletics
204917,102888,Ferguson Cheruiyot Rotich,M,185.0,74.0,Kenya,2016,Athletics
204919,102890,Lydia Chebet Rotich,F,157.0,45.0,Kenya,2012,Athletics
204920,102890,Lydia Chebet Rotich,F,157.0,45.0,Kenya,2016,Athletics
204972,102916,Amina Rouba,F,173.0,60.0,Algeria,2012,Rowing
204973,102916,Amina Rouba,F,173.0,60.0,Algeria,2016,Rowing
205002,102933,Lauriane Rougeau,F,173.0,75.0,Canada,2014,Ice Hockey
205093,102979,Pierre-Alexandre Rousseau,M,174.0,68.0,Canada,2010,Freestyle Skiing
205095,102980,Sebastien Daniel Rousseau,M,190.0,86.0,South Africa,2012,Swimming
205096,102980,Sebastien Daniel Rousseau,M,190.0,86.0,South Africa,2016,Swimming
205128,102993,"Carolina ""Carol"" Routier Caigueral",F,172.0,60.0,Spain,2016,Triathlon
205134,102997,Christophe Roux,M,183.0,78.0,Moldova,2010,Alpine Skiing
205138,103000,Jessica Roux,F,168.0,62.0,South Africa,2012,Swimming
205154,103009,Ehsan Rouzbahani,M,178.0,74.0,Iran,2012,Boxing
205155,103009,Ehsan Rouzbahani,M,178.0,74.0,Iran,2016,Boxing
205156,103010,Antonin Rouzier,M,200.0,102.0,France,2016,Volleyball
205190,103024,Stephen Christopher Rowbotham,M,193.0,96.0,Great Britain,2012,Rowing
205192,103025,Shannon Nicole Rowbury,F,166.0,52.0,United States,2012,Athletics
205193,103025,Shannon Nicole Rowbury,F,166.0,52.0,United States,2016,Athletics
205219,103046,Matthew Rowley,M,183.0,67.0,Canada,2014,Ski Jumping
205230,103052,Joanna Katie Rowsell Shand,F,180.0,69.0,Great Britain,2012,Cycling
205231,103052,Joanna Katie Rowsell Shand,F,180.0,69.0,Great Britain,2016,Cycling
205297,103079,Aaron John Royle,M,180.0,67.0,Australia,2016,Triathlon
205343,103104,Philippe Rozier,M,173.0,63.0,France,2016,Equestrianism
205400,103122,Michal Rozsval,M,188.0,95.0,Czech Republic,2014,Ice Hockey
205429,103138,Eldar Rnning,M,178.0,73.0,Norway,2010,Cross Country Skiing
205430,103138,Eldar Rnning,M,178.0,73.0,Norway,2014,Cross Country Skiing
205454,103150,Martin Nikolai Rymark,M,184.0,86.0,Norway,2010,Ice Hockey
205455,103150,Martin Nikolai Rymark,M,184.0,86.0,Norway,2014,Ice Hockey
205474,103162,Lady Yavelly Ruano Pinilla,F,157.0,52.0,Colombia,2016,Table Tennis
205491,103170,Viktor Hennadiyovych Ruban,M,178.0,70.0,Ukraine,2012,Archery
205493,103170,Viktor Hennadiyovych Ruban,M,178.0,70.0,Ukraine,2016,Archery
205496,103171,Artem Borysovych Rubanko,M,191.0,106.0,Ukraine,2012,Athletics
205508,103176,Mrti Rubenis,M,184.0,90.0,Latvia,2010,Luge
205509,103176,Mrti Rubenis,M,184.0,90.0,Latvia,2014,Luge
205514,103178,Shona Rubens,F,170.0,78.0,Canada,2010,Alpine Skiing
205519,103180,Elin Ingrid Johanna Rubensson,F,166.0,59.0,Sweden,2016,Football
205534,103188,"Anneliese ""Annie"" Rubie",F,171.0,58.0,Australia,2016,Athletics
205557,103197,Giorgio Rubino,M,175.0,57.0,Italy,2012,Athletics
205565,103202,Eduardo Rubio Rodrguez,M,187.0,88.0,Cuba,2016,Rowing
205588,103209,"Ricard ""Ricky"" Rubio Vives",M,193.0,82.0,Spain,2016,Basketball
205598,103212,Jeena Rubevska,F,173.0,60.0,Latvia,2012,Modern Pentathlon
205625,103222,Micha Zygmunt Ruciak,M,189.0,75.0,Poland,2012,Volleyball
205630,103225,Taylor Madison Ruck,F,180.0,60.0,Canada,2016,Swimming
205678,103246,Yekaterina Ivanovna Rudakova-Bulavka,F,164.0,56.0,Belarus,2010,Cross Country Skiing
205688,103251,Mikhail Andreyevich Ruday,M,193.0,95.0,Kazakhstan,2012,Water Polo
205724,103265,Yekaterina Olegovna Rudenko,F,180.0,69.0,Kazakhstan,2012,Swimming
205725,103265,Yekaterina Olegovna Rudenko,F,180.0,69.0,Kazakhstan,2016,Swimming
205731,103271,Marko Rudi,M,184.0,82.0,Bosnia and Herzegovina,2010,Alpine Skiing
205733,103271,Marko Rudi,M,184.0,82.0,Bosnia and Herzegovina,2014,Alpine Skiing
205739,103274,David Lekuta Rudisha,M,190.0,76.0,Kenya,2012,Athletics
205740,103274,David Lekuta Rudisha,M,190.0,76.0,Kenya,2016,Athletics
205753,103279,Shelley-Marie Rudman,F,171.0,55.0,Great Britain,2010,Skeleton
205754,103279,Shelley-Marie Rudman,F,171.0,55.0,Great Britain,2014,Skeleton
205784,103288,an Rudolf,M,184.0,64.0,Slovenia,2016,Athletics
205813,103304,Yuriy Rudyk,M,186.0,85.0,Ukraine,2014,Figure Skating
205821,103309,Hannah Amuchechi Rueben,F,165.0,69.0,Nigeria,2016,Wrestling
205840,103314,Lizeth Rueda Santos,F,157.0,53.0,Mexico,2012,Swimming
205851,103320,Ivo Regg,M,184.0,99.0,Switzerland,2010,Bobsleigh
205868,103330,Amnat Ruenroeng,M,163.0,48.0,Thailand,2016,Boxing
205889,103342,Simone Ruffini,M,173.0,67.0,Italy,2016,Swimming
205904,103351,Angela Marie Ruggiero,F,175.0,86.0,United States,2010,Ice Hockey
205909,103355,Anna Rh,F,185.0,79.0,Germany,2012,Athletics
205923,103363,Caroline Ruhnau,F,175.0,62.0,Germany,2012,Swimming
205925,103365,Christopher Rhr,M,180.0,77.0,Germany,2016,Hockey
205944,103379,Andrs Ruz Malaver,M,164.0,64.0,Colombia,2016,Athletics
205957,103384,Carolina Vernica Ruiz Castillo,F,165.0,63.0,Spain,2010,Alpine Skiing
205960,103384,Carolina Vernica Ruiz Castillo,F,165.0,63.0,Spain,2014,Alpine Skiing
205963,103386,Csar Yuniel Ruz Speck,M,184.0,77.0,Cuba,2016,Athletics
205971,103388,Diego Ruiz Asn,M,176.0,64.0,Spain,2010,Cross Country Skiing
205973,103389,Diego Ruz Sanz,M,178.0,64.0,Spain,2012,Athletics
205979,103394,Flor Denis Ruz Hurtado,F,172.0,67.0,Colombia,2012,Athletics
205980,103394,Flor Denis Ruz Hurtado,F,172.0,67.0,Colombia,2016,Athletics
205981,103395,Gonzalo Ruz de la Cruz,M,186.0,87.0,Mexico,2016,Volleyball
205991,103404,Jesse Prudente Ruz Flores,M,180.0,112.0,Mexico,2012,Wrestling
